2026-02-01 00:00:31 | ERROR | db | Service dependency not responding dependency=redis (env=prod, region=ap-southeast-1, ip=144.47.20.179, request_id=tvmyjsy2wlde7498, trace_id=uzq76ecnajo7un2vwr082o3b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:11:30 | WARN | db | High memory usage warning mem=78% (env=staging, region=me-south-1, ip=206.194.132.244, request_id=v2kurs87qrw48jy8, trace_id=iw4bb3jzseibst454ya6gvwf, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:12:33 | INFO | db | Batch processed records=959 duration_ms=3357 (env=staging, region=eu-west-1, ip=232.202.25.185, request_id=6mye0gw98yi81sfk, trace_id=y9s8pq1kxr7kaps3uyxz6bhx, ua="PostmanRuntime/7.36.0")
2026-02-01 14:12:43 | INFO | db | Cache hit key=sess:2113 ttl_s=276 (env=prod, region=us-east-1, ip=51.165.61.186, request_id=g66phjfhf3padfo2, trace_id=p4aar4xd03yevlbxss844y6k, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:12:52 | INFO | db | Config loaded version=5.17.44 (env=staging, region=me-south-1, ip=133.183.129.194, request_id=lgdymk3isye82gp9, trace_id=brc53fohmdxrx2v9mfn164uc, ua="PostmanRuntime/7.36.0")
2026-02-01 14:13:13 | INFO | db | Cache hit key=cart:4477 ttl_s=857 (env=prod, region=eu-west-1, ip=79.9.4.206, request_id=9thstm9bh1ljr11z, trace_id=i6vcpzhmsgapfucdml0140dz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:13:23 | INFO | db | Config loaded version=5.3.46 (env=prod, region=us-east-1, ip=169.246.85.194, request_id=b1s6dfrnr8rfb2xz, trace_id=5dmrd14wje1xv4nymkpvoyze, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:13:36 | INFO | db | Cache miss key=inv:SKU75691 (env=prod, region=ap-southeast-1, ip=248.6.34.241, request_id=28zvl12qx17hffci, trace_id=3q9kun28rok8qypuapvgzdv5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:14:47 | INFO | db | Metrics pushed cpu=49% mem=23% (env=prod, region=me-south-1, ip=126.47.41.158, request_id=csdmm7pr35r6mg4b, trace_id=0scc2fqwdazr6ghrxaqep3nk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:15:08 | WARN | db | Elevated error rate observed window_s=30 rate=5.1% (env=staging, region=me-south-1, ip=199.193.38.171, request_id=aw2x7i5k50wcge4s, trace_id=m3g83wk2wm1xpa9ffycaieux, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:15:26 | INFO | db | Cache miss key=cart:9613 (env=staging, region=us-east-1, ip=243.66.77.81, request_id=j10th9yabixo8oak, trace_id=7h169i2xg7iz33mg8kj624mz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:15:30 | INFO | db | Metrics pushed cpu=36% mem=92% (env=dev, region=us-east-1, ip=173.219.2.215, request_id=kcxujxgucs8dgp59, trace_id=s1e0r3nn5k1na1vv89dy93th, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:15:32 | WARN | db | Slow response detected (2505ms) endpoint=/files/2919 (env=dev, region=us-east-1, ip=236.203.10.65, request_id=53hl3o2cm6gjvtos, trace_id=45ytl4cikdpcfbu38me3zegq, ua="PostmanRuntime/7.36.0")
2026-02-01 14:15:33 | INFO | db | PATCH /health 204 (1879ms) (env=prod, region=us-east-1, ip=78.135.85.243, request_id=ojm9pytojfgyalun, trace_id=47k9mi2usaw5j1qailqwvck1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:15:38 | INFO | db | User login success user_id=7740 (env=prod, region=eu-west-1, ip=204.87.53.196, request_id=kcn37fykftby3jo8, trace_id=mn0r0qhyoiei6oe57qygucaz, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:17:18 | INFO | db | Batch processed records=3373 duration_ms=2407 (env=dev, region=eu-west-1, ip=159.3.122.38, request_id=p2xsa2kuziqob8i7, trace_id=x4o89wo2qcwjpgbzgq79j913, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:17:59 | INFO | db | POST /users/2002 503 (70ms) (env=prod, region=us-east-1, ip=51.183.63.115, request_id=nb5ivi7k4ubied7h, trace_id=jz4diw5bzgtpqu9gdjo0w510, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:18:01 | INFO | db | User login success user_id=2222 (env=prod, region=ap-southeast-1, ip=221.2.180.60, request_id=3cnc0kfaebrtzw7q, trace_id=x4rftv31zghyuh92ewzsh4rt, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:18:04 | INFO | db | Metrics pushed cpu=16% mem=35% (env=staging, region=eu-west-1, ip=216.136.239.80, request_id=e24v954mihskhysg, trace_id=klbapo6zxge4y869zv8695g8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:18:50 | INFO | db | File uploaded id=file_5oy5gyqjz6 bytes=7209447 (env=prod, region=ap-southeast-1, ip=76.95.4.227, request_id=vanz115a0th2eamu, trace_id=6aiqoeemb75m3gyzuy4yrbnn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:19:08 | WARN | db | Circuit breaker half-open dependency=postgres (env=prod, region=me-south-1, ip=57.227.62.180, request_id=3d9qwtts5d2710rq, trace_id=pbz467i2sr5ly6el0h7nawkr, ua="curl/8.4.0")
2026-02-01 14:19:12 | INFO | db | Batch processed records=680 duration_ms=1744 (env=prod, region=eu-west-1, ip=106.85.24.163, request_id=3tprrhzmbdks8l3g, trace_id=u07f4lata19nrgroo2mmfmcz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:19:14 | INFO | db | Cache hit key=rate:237.119.14.21 ttl_s=2098 (env=prod, region=me-south-1, ip=237.119.14.21, request_id=cli6to0jmyh81ph7, trace_id=cn18j7ro27kbwt5houm8qq5r, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:19:53 | INFO | db | Config loaded version=4.3.7 (env=prod, region=ap-southeast-1, ip=65.11.21.195, request_id=0bqk44677ch3zywc, trace_id=bj92eb7iw0ra3itec1yg4ga9, ua="PostmanRuntime/7.36.0")
2026-02-01 14:20:11 | INFO | db | Metrics pushed cpu=22% mem=54% (env=prod, region=ap-southeast-1, ip=217.178.118.4, request_id=7jllrxstg8ab8uux, trace_id=22kbv21xjrs7z9vx6e1t4ubv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:20:32 | INFO | db | User logout success user_id=8844 (env=prod, region=ap-southeast-1, ip=210.200.99.51, request_id=820il1rn40eg23jz, trace_id=o3o33zhobfkbo1bs0ui2f5by, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:22:05 | INFO | db | User login success user_id=6335 (env=dev, region=eu-west-1, ip=219.242.69.181, request_id=g7a2dun4zkt30x5d, trace_id=p6cx1cbr5u0dyasl7q51m3rm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:22:14 | ERROR | db | Service dependency not responding dependency=s3 (env=prod, region=me-south-1, ip=63.149.74.35, request_id=0riapccb69g97n39, trace_id=umen5yj4cl3nby4kgwc6r1j7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:22:38 | INFO | db | Batch processed records=4636 duration_ms=2822 (env=prod, region=ap-southeast-1, ip=19.7.111.128, request_id=mmdkkvjm82s0tarh, trace_id=81i0k75ogsio6s1763fxiqyw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:22:41 | ERROR | db | Write operation failed: storage quota exceeded bucket=staging-uploads (env=staging, region=eu-west-1, ip=35.64.28.48, request_id=iqvg88m9ziajh8lg, trace_id=nzftd0oyqlluz4pmkb45fkw9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:22:57 | INFO | db | Config loaded version=1.18.41 (env=staging, region=me-south-1, ip=235.251.186.163, request_id=y4qqh59tqfd59vdl, trace_id=1su5ei7kyagb0mapxg0kttpr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:23:02 | INFO | db | User logout success user_id=6904 (env=prod, region=eu-west-1, ip=247.212.6.121, request_id=vyo8cj3fdgat3b63, trace_id=rk0md8qc3ijes5fu539gy2hr, ua="PostmanRuntime/7.36.0")
2026-02-01 14:23:15 | INFO | db | Metrics pushed cpu=81% mem=46% (env=prod, region=me-south-1, ip=197.152.181.248, request_id=u2329opauy3q1076, trace_id=nm90h36g7nq7cp2o4dbzipfk, ua="PostmanRuntime/7.36.0")
2026-02-01 14:23:47 | INFO | db | Cache miss key=rate:149.187.13.95 (env=prod, region=eu-west-1, ip=149.187.13.95, request_id=yy8kzv9ock63pqq0, trace_id=hfmxz08askoxm1tsyhckm8ft, ua="PostmanRuntime/7.36.0")
2026-02-01 14:24:44 | INFO | db | Cache miss key=rate:17.224.134.129 (env=staging, region=ap-southeast-1, ip=17.224.134.129, request_id=8pqcohqvqluk8ad8, trace_id=efmi91wne68pxjk5hwy4pt2o, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:24:47 | INFO | db | User logout success user_id=7554 (env=prod, region=us-east-1, ip=65.8.198.3, request_id=biewj1h689w5g3ph, trace_id=grn74v88jwwv1iehkhi1vfts, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:25:15 | WARN | db | Retrying request to upstream service attempt=3 (env=staging, region=me-south-1, ip=41.73.8.32, request_id=w0bsuhb4naqqylgu, trace_id=3x3pzytf5s0mxc7k3vva24s5, ua="curl/8.4.0")
2026-02-01 14:25:19 | INFO | db | File uploaded id=file_r545vjzjm3 bytes=9393819 (env=prod, region=me-south-1, ip=102.32.44.122, request_id=q2hg481e6w4i9vjx, trace_id=wesbiag5u486f4e6mbvmfv97, ua="curl/8.4.0")
2026-02-01 14:25:51 | INFO | db | Config loaded version=1.13.11 (env=dev, region=us-east-1, ip=124.183.42.174, request_id=s5b62l19ouloszs1, trace_id=yfblume2ekj01gybkivr5f2f, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:25:57 | INFO | db | User login success user_id=2535 (env=prod, region=us-east-1, ip=219.253.45.137, request_id=2e4otbo9kzgn5t64, trace_id=dfmf7p4q7pyc0xihkxluzeqf, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:26:04 | WARN | db | Elevated error rate observed window_s=30 rate=12.9% (env=prod, region=ap-southeast-1, ip=237.84.6.51, request_id=rks9doy2phd4hg47, trace_id=cvcduik0nofe48zjw0m75eh2, ua="PostmanRuntime/7.36.0")
2026-02-01 14:26:16 | INFO | db | Batch processed records=135 duration_ms=1488 (env=staging, region=us-east-1, ip=34.211.172.196, request_id=ofacf9keuy0upayq, trace_id=s97br7c1x5gt0kgqgo19ay8x, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:26:43 | INFO | db | File uploaded id=file_7sbi6lib85 bytes=2950864 (env=staging, region=me-south-1, ip=250.107.147.232, request_id=78cb0y9ftjj502zw, trace_id=04iu3s2oobwr4gyasz20yo1x, ua="PostmanRuntime/7.36.0")
2026-02-01 14:27:10 | INFO | db | Job completed successfully: job=send-digests duration_ms=199 (env=staging, region=us-east-1, ip=141.239.76.38, request_id=2tkyiebx7qe2h397, trace_id=gpmlwczp6kv02zccl5hvwpqz, ua="curl/8.4.0")
2026-02-01 14:28:32 | INFO | db | Cache miss key=inv:SKU13136 (env=staging, region=eu-west-1, ip=1.221.34.72, request_id=vcymj5phrejs8tdw, trace_id=fiqemlax5sac0oovawazm2if, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:28:53 | WARN | db | Circuit breaker half-open dependency=search-index (env=dev, region=me-south-1, ip=35.193.46.132, request_id=3f8h2og6b6cck6sn, trace_id=46dhpt9l321ahszz8luoe25k, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:29:23 | INFO | db | Metrics pushed cpu=77% mem=12% (env=staging, region=ap-southeast-1, ip=58.152.99.106, request_id=7g1zqlquvmeysdqd, trace_id=agbrd7cm9idqaoj213r42npe, ua="PostmanRuntime/7.36.0")
2026-02-01 14:29:38 | INFO | db | Token refreshed user_id=9542 (env=prod, region=ap-southeast-1, ip=66.133.79.164, request_id=obziq7olm4jzsnsg, trace_id=i4mmz6rvi4g9kel4q7kni96z, ua="curl/8.4.0")
2026-02-01 14:30:12 | WARN | db | Queue backlog growing size=2294 (env=prod, region=us-east-1, ip=68.139.179.189, request_id=uo7stpsz2v9vrq3n, trace_id=v7pkvu4sfxnw6u3t0eu25nih, ua="PostmanRuntime/7.36.0")
2026-02-01 14:30:32 | INFO | db | PATCH /users/7652/profile 409 (324ms) (env=dev, region=me-south-1, ip=198.179.213.249, request_id=t5gja6mm0dkron7x, trace_id=5uytex2ggap2wvtmvzdcbi45, ua="curl/8.4.0")
2026-02-01 14:30:34 | WARN | db | Slow response detected (1431ms) endpoint=/search?q=shoes (env=dev, region=ap-southeast-1, ip=132.53.159.152, request_id=a4iwmy9d41er7eqo, trace_id=bveqloxwxmwyzx89um6kde5d, ua="PostmanRuntime/7.36.0")
2026-02-01 14:31:27 | WARN | db | Elevated error rate observed window_s=60 rate=8.4% (env=staging, region=ap-southeast-1, ip=136.195.160.118, request_id=dez7btdvh8x5lkw7, trace_id=mtgs3s58wtna3g0hgcq8wtiw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:32:51 | INFO | db | User logout success user_id=4924 (env=dev, region=ap-southeast-1, ip=172.165.91.239, request_id=9fvp0dohprks948t, trace_id=jr0o00pnkz70hcq51z8b4eze, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:33:03 | INFO | db | File uploaded id=file_uskk8b8qoa bytes=2900515 (env=staging, region=ap-southeast-1, ip=251.73.189.78, request_id=a0msmk07l7g0khg3, trace_id=njkm0ggzzlyukbz6xc2tc38w, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:33:07 | INFO | db | User logout success user_id=9491 (env=prod, region=eu-west-1, ip=125.254.70.56, request_id=a39kcxbgjpl06otw, trace_id=dymkmdcl6k2nou4iffi920co, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:33:10 | INFO | db | Batch processed records=1914 duration_ms=2120 (env=prod, region=me-south-1, ip=118.155.128.137, request_id=6r428bls3sdat0v6, trace_id=ahd46rphnqv3d9stkzc1hrgc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:33:14 | WARN | db | Rate limit nearing threshold remaining=15 (env=prod, region=me-south-1, ip=91.41.71.20, request_id=5ccojov5idymoe66, trace_id=kjh6oq12ly5id1kxt01s8zjs, ua="PostmanRuntime/7.36.0")
2026-02-01 14:34:18 | INFO | db | Metrics pushed cpu=10% mem=93% (env=prod, region=us-east-1, ip=113.7.130.238, request_id=a4trhyliu4phu8y5, trace_id=ezd7dljy4bzw0vapvfm84fy7, ua="PostmanRuntime/7.36.0")
2026-02-01 14:34:41 | WARN | db | Disk usage above 80% disk=85% (env=prod, region=ap-southeast-1, ip=71.48.249.69, request_id=ivd5j33jsyc6ysre, trace_id=cpmzdjwggh1vzi1ujmqz4gbb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:34:49 | INFO | db | Token refreshed user_id=4823 (env=prod, region=ap-southeast-1, ip=42.118.32.172, request_id=ophfgnyern0ec50t, trace_id=027jpi1poxvpb7avsrcdxpfj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:35:15 | INFO | db | Metrics pushed cpu=25% mem=47% (env=prod, region=eu-west-1, ip=99.73.197.98, request_id=hms1zp9jrovri7zv, trace_id=mu04610f0orcqeugc1qsc8xr, ua="PostmanRuntime/7.36.0")
2026-02-01 14:35:28 | INFO | db | Batch processed records=179 duration_ms=1536 (env=prod, region=eu-west-1, ip=223.129.34.215, request_id=h7rxqm8w8dx3acrr, trace_id=skva70zy0mvqylm1g0kwgz2r, ua="PostmanRuntime/7.36.0")
2026-02-01 14:35:50 | INFO | db | File uploaded id=file_8srymlw0ev bytes=9973441 (env=dev, region=eu-west-1, ip=158.99.32.125, request_id=bm55sgbhi3e30188, trace_id=clps2ze8lco9pezgusol7qj2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:36:48 | WARN | db | Queue backlog growing size=4487 (env=staging, region=eu-west-1, ip=69.201.6.171, request_id=s3k88c8bg5mo304j, trace_id=131mt5djrxx8bwgsfx5irqek, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:36:51 | INFO | db | Batch processed records=3762 duration_ms=2019 (env=dev, region=me-south-1, ip=105.248.48.181, request_id=jjts2v06ndiwvopa, trace_id=igodk1fphrsxjd1grgb4l72m, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:37:41 | INFO | db | Cache hit key=cart:4747 ttl_s=480 (env=prod, region=ap-southeast-1, ip=252.152.162.56, request_id=exb1n7c9bxrxs474, trace_id=1ntavvgvyjzzw37nbkg8x8nl, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:37:42 | INFO | db | Batch processed records=3247 duration_ms=3433 (env=prod, region=us-east-1, ip=227.33.238.172, request_id=sujh8rk4nwh0rswi, trace_id=8w1dzecwcxyf3tuogqqpgek8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:38:09 | INFO | db | User login success user_id=7670 (env=staging, region=us-east-1, ip=151.12.58.99, request_id=r7iedkeb3vc2wtew, trace_id=ci4etxazg1rlecj0rkmnpqmj, ua="PostmanRuntime/7.36.0")
2026-02-01 14:38:39 | INFO | db | File uploaded id=file_rw7c0s4lhg bytes=5362546 (env=prod, region=ap-southeast-1, ip=190.38.175.154, request_id=w6e97nyd0v12hqtj, trace_id=vgrhgbxxwl3dihnwhkte5mhe, ua="PostmanRuntime/7.36.0")
2026-02-01 14:38:41 | INFO | db | Batch processed records=3398 duration_ms=2679 (env=dev, region=me-south-1, ip=16.191.134.71, request_id=bgt257ly504vc2cq, trace_id=1b9z3ztd2orlokcblvoi9izt, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:38:42 | INFO | db | Config loaded version=2.2.1 (env=prod, region=ap-southeast-1, ip=171.218.162.50, request_id=zpc5c5qrkvu1iq9k, trace_id=qgf9ch4qr0c8c582qyg7htf5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:38:52 | WARN | db | Circuit breaker half-open dependency=search-index (env=staging, region=eu-west-1, ip=175.225.218.9, request_id=z6092c4au05jpg13, trace_id=ca4gkyqurnfmwm825oh09g3c, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:38:57 | ERROR | db | Data validation error: missing required field field=user_id (env=prod, region=me-south-1, ip=141.181.146.131, request_id=27w69o44q88cg9zl, trace_id=fltqxijjxynue6s049eifa7a, ua="curl/8.4.0")
2026-02-01 14:39:23 | INFO | db | User logout success user_id=3168 (env=prod, region=eu-west-1, ip=20.110.81.167, request_id=b55rqo4oz6149lk9, trace_id=kfpjc1qf6hsr1t2hc99rn8q7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:39:24 | INFO | db | GET /analytics/event 403 (3267ms) (env=staging, region=me-south-1, ip=113.77.175.106, request_id=3wape2gumtv7i1vc, trace_id=7ihhkwr96ss2z9uc5fjccho7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:39:34 | INFO | db | User login success user_id=8617 (env=prod, region=ap-southeast-1, ip=180.207.178.240, request_id=qyf4exy5f9l1shut, trace_id=kkc3cp85n706z4d9g6kw7uai, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:40:16 | WARN | db | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=136.48.127.16, request_id=awe2imlontv4kadp, trace_id=ze6q4eoiikhmpwg1uwy94kw2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:40:22 | INFO | db | Config loaded version=4.14.43 (env=dev, region=us-east-1, ip=183.13.237.33, request_id=y2ki755g4swlrezf, trace_id=4z942ydf7921ehrd4ff65tj8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:41:10 | ERROR | db | Connection refused dependency=search-index (env=prod, region=eu-west-1, ip=201.146.232.118, request_id=crweaqrdjf40x7e3, trace_id=ivguqfjla57g86ae7uyqmszl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:41:39 | INFO | db | User logout success user_id=5271 (env=prod, region=eu-west-1, ip=138.59.119.228, request_id=jlwe1yac2v576cd9, trace_id=l7fzto8rsewx1bk09fjq3y8t, ua="PostmanRuntime/7.36.0")
2026-02-01 14:42:44 | INFO | db | User login success user_id=4928 (env=prod, region=me-south-1, ip=136.225.7.53, request_id=i5h7pq5slmcaggay, trace_id=jx158sbl7gmvvrco1q3fmnne, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:42:47 | INFO | db | Cache hit key=rate:6.149.36.152 ttl_s=2670 (env=prod, region=me-south-1, ip=6.149.36.152, request_id=9qya2c67226y0a5c, trace_id=yvmyrlo02d5ptc50q0zs0ere, ua="curl/8.4.0")
2026-02-01 14:42:53 | INFO | db | User login success user_id=9147 (env=prod, region=eu-west-1, ip=230.99.191.126, request_id=i9gf1cjgzl3deax0, trace_id=clwcgqtf6lka598clt797bns, ua="curl/8.4.0")
2026-02-01 14:43:09 | WARN | db | Retrying request to upstream service attempt=2 (env=prod, region=me-south-1, ip=110.176.40.30, request_id=dt69uyl46f2z6wf7, trace_id=851tulu9fot3u5gb4uk282o4, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:44:08 | INFO | db | Config loaded version=4.12.40 (env=prod, region=ap-southeast-1, ip=198.36.7.64, request_id=1eal451rm9mwh4ib, trace_id=lkft2fsoupq73fg1xn0e28o8, ua="curl/8.4.0")
2026-02-01 14:44:40 | INFO | db | Token refreshed user_id=1465 (env=prod, region=ap-southeast-1, ip=93.202.179.67, request_id=odh8tw28taztmlck, trace_id=v0kck5s5206r3g9f9gcmh0mg, ua="curl/8.4.0")
2026-02-01 14:44:43 | INFO | db | Metrics pushed cpu=61% mem=48% (env=dev, region=eu-west-1, ip=19.7.163.119, request_id=r3fqvkn6zjayccxg, trace_id=ecescr01zbnebsqwc082d8yw, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:45:11 | INFO | db | Batch processed records=1818 duration_ms=2827 (env=prod, region=me-south-1, ip=159.244.155.205, request_id=q5hmfb4avqhonquo, trace_id=f4ubitnoj5l9i53eonqoqu75, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:46:03 | WARN | db | Retrying request to upstream service attempt=5 (env=prod, region=us-east-1, ip=180.39.82.84, request_id=8hvo6xo1jj269tlt, trace_id=2upkzowy55cofpqvj9vemskp, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 14:46:55 | WARN | db | Circuit breaker half-open dependency=stripe (env=dev, region=eu-west-1, ip=172.176.208.246, request_id=70n5iku187xiatti, trace_id=r42if0fz19wrsivkbpg6si4r, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:47:09 | INFO | db | Metrics pushed cpu=55% mem=82% (env=dev, region=eu-west-1, ip=68.49.32.48, request_id=hzby6nafij5g2756, trace_id=t3wii5xdvekq42zg9o8g8ci2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:47:22 | INFO | db | POST /inventory/SKU20660 404 (1867ms) (env=prod, region=me-south-1, ip=58.230.113.153, request_id=ex7nz3zx6lnbjzxa, trace_id=zg4mfos02qs4swio517arb8r, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:47:39 | INFO | db | Token refreshed user_id=6852 (env=prod, region=us-east-1, ip=146.187.168.36, request_id=3yl3jop3v92ecj58, trace_id=gezum97gnig7iwmozmyng24u, ua="PostmanRuntime/7.36.0")
2026-02-01 14:48:56 | WARN | db | Elevated error rate observed window_s=120 rate=10.6% (env=prod, region=me-south-1, ip=195.36.246.169, request_id=081vukish6rn02c1, trace_id=5zo4z1hrq67w9iw3kx11lt9f, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:49:02 | INFO | db | File uploaded id=file_8p879oy4l3 bytes=564702 (env=staging, region=me-south-1, ip=214.203.220.17, request_id=nti3ihfga5dw401o, trace_id=7ssbvpednbgjycs8nqhiq3ad, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 14:49:31 | INFO | db | Job completed successfully: job=daily-report duration_ms=2379 (env=dev, region=eu-west-1, ip=80.213.21.253, request_id=epq5ukwz8hsv04tp, trace_id=g4zn16texa3shzp8bbsf1vev, ua="curl/8.4.0")
2026-02-01 14:50:32 | INFO | db | Metrics pushed cpu=49% mem=82% (env=dev, region=ap-southeast-1, ip=84.34.47.192, request_id=0fup39b64ze9cl37, trace_id=duy97b6f1wuxop35ymkv9t1v, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:50:35 | INFO | db | Cache miss key=user:7303 (env=prod, region=eu-west-1, ip=99.126.120.150, request_id=a9p3obnkhzcpjtpn, trace_id=d0xpvunrocnuzmiqz5e5ngpa, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 14:50:45 | WARN | db | Slow response detected (783ms) endpoint=/login (env=dev, region=eu-west-1, ip=59.114.142.213, request_id=lflvrad45n35ly6l, trace_id=tj0as4v7ngh69uh32aopo164, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:51:44 | ERROR | db | Write operation failed: storage quota exceeded bucket=staging-uploads (env=prod, region=ap-southeast-1, ip=158.123.48.240, request_id=n7on8uimognoz1h3, trace_id=vz12leyvg32cxqw4kjf67e3r, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 14:52:19 | WARN | db | Queue backlog growing size=2398 (env=dev, region=us-east-1, ip=76.82.90.28, request_id=c8iusdsm3vlmkbpv, trace_id=6d06i8e7oil9nqae6ydn3l7u, ua="PostmanRuntime/7.36.0")
2026-02-01 14:52:46 | INFO | db | PATCH /files/1567 403 (2848ms) (env=prod, region=ap-southeast-1, ip=148.236.242.135, request_id=oqa6upbnvvnfwcmk, trace_id=4tv3xzwnf1xrlynngvbzwo75, ua="curl/8.4.0")
