2026-02-01 00:00:11 | INFO | search | Job completed successfully: job=daily-report duration_ms=1209 (env=dev, region=eu-west-1, ip=65.36.116.91, request_id=mf5yt5cziu6uuzel, trace_id=jl8oanwjmrs99gvj2rtvhuwt, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:19:40 | INFO | search | Job completed successfully: job=rebuild-index duration_ms=1735 (env=prod, region=us-east-1, ip=10.157.154.70, request_id=dkuyd6vkcbromqks, trace_id=mc5ym4mw2t6o0luzqc3xeyx0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:20:13 | INFO | search | User logout success user_id=5020 (env=prod, region=me-south-1, ip=211.48.106.228, request_id=e6ckizelyrxf0p73, trace_id=ghnxjcnv5fujcwg1qx0og5ej, ua="curl/8.4.0")
2026-02-01 17:20:37 | INFO | search | Metrics pushed cpu=78% mem=59% (env=prod, region=eu-west-1, ip=38.168.81.164, request_id=acz7qzzv8a2omc03, trace_id=lt41juhhx4j1johz7lvdxhml, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:20:45 | INFO | search | User logout success user_id=5329 (env=prod, region=ap-southeast-1, ip=160.217.47.115, request_id=plnxpnixgaroklze, trace_id=qhvjycqlo5knh1j9verf6ea0, ua="curl/8.4.0")
2026-02-01 17:20:54 | INFO | search | Token refreshed user_id=4446 (env=prod, region=eu-west-1, ip=100.117.190.222, request_id=4isd3h3ijeimpqm3, trace_id=skge91x725cgj5e6gqzuer9o, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:21:18 | INFO | search | User logout success user_id=7771 (env=dev, region=me-south-1, ip=252.185.129.111, request_id=4i2bkzy156vwwyql, trace_id=td6id3bj7yfiatdgjap7e42w, ua="PostmanRuntime/7.36.0")
2026-02-01 17:21:27 | INFO | search | Job completed successfully: job=send-digests duration_ms=268 (env=prod, region=eu-west-1, ip=89.4.56.177, request_id=i6tqbyai3v5vzr10, trace_id=z1um7g854y9lb5ob0hqxex0v, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:21:38 | INFO | search | Cache miss key=inv:SKU95512 (env=prod, region=eu-west-1, ip=159.12.164.26, request_id=373y67qr7u1zc6zq, trace_id=ekrpir12xr4djys8q1zkq69x, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:21:52 | INFO | search | Batch processed records=486 duration_ms=1789 (env=prod, region=eu-west-1, ip=90.234.144.18, request_id=lftxzqjfj2yxvgg2, trace_id=466mvop9ilmpzp6zg4rf1h6m, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:23:15 | INFO | search | Token refreshed user_id=5153 (env=dev, region=me-south-1, ip=214.16.6.16, request_id=8qf2sg3fimh6ns7v, trace_id=ycfa9ohwchmazj73y166juqy, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:23:55 | INFO | search | Cache miss key=sess:6023 (env=staging, region=us-east-1, ip=220.161.13.188, request_id=udkicl60fedly8a7, trace_id=tjg9ohhaq0jgoa6l23t9gqgm, ua="PostmanRuntime/7.36.0")
2026-02-01 17:24:27 | INFO | search | Metrics pushed cpu=69% mem=11% (env=staging, region=me-south-1, ip=250.69.1.69, request_id=mbntz3l0ro49k15j, trace_id=qbjjvd8rwu1blob36y01tjpw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:24:32 | INFO | search | Metrics pushed cpu=18% mem=50% (env=prod, region=me-south-1, ip=39.64.98.91, request_id=rh191mevayqzuhwc, trace_id=8uvzcn2sxp3w44qd1ox4ms4i, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:24:33 | INFO | search | Batch processed records=1603 duration_ms=3299 (env=prod, region=ap-southeast-1, ip=178.87.225.233, request_id=uj0yvka6lj9hhg37, trace_id=knjntsjqxbt4cnod19k05i3l, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:26:03 | INFO | search | Config loaded version=1.12.0 (env=staging, region=eu-west-1, ip=122.177.17.230, request_id=emucyd7tsg82xw79, trace_id=2oq0i4uizdshhjun5ccbs09f, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:26:08 | INFO | search | File uploaded id=file_eqz953u8wt bytes=3631333 (env=staging, region=ap-southeast-1, ip=120.22.234.9, request_id=ogqgluska33i7b7z, trace_id=2o98m9m0d7vlsl4t3c07x838, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:27:08 | INFO | search | User login success user_id=3747 (env=prod, region=me-south-1, ip=79.123.39.174, request_id=94up89wenlouojb1, trace_id=kiau3wzjq8m4gl2wawokanfn, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:27:21 | INFO | search | Token refreshed user_id=3615 (env=staging, region=eu-west-1, ip=106.216.186.210, request_id=7e25ngu31q190y2u, trace_id=wi30igrgfajso5am0v5uyw1c, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:27:26 | INFO | search | Token refreshed user_id=8192 (env=prod, region=us-east-1, ip=227.185.67.97, request_id=3j5d9ycyvyaac4ya, trace_id=w7ax31lh5a93kcqudcq76dsv, ua="curl/8.4.0")
2026-02-01 17:28:02 | INFO | search | Batch processed records=812 duration_ms=2730 (env=prod, region=me-south-1, ip=84.203.151.128, request_id=rqb4xazr1i8ir3n8, trace_id=7b58txkblkwzgma0gxhm93f4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:28:12 | INFO | search | POST /orders/2161 500 (1361ms) (env=prod, region=ap-southeast-1, ip=117.143.124.162, request_id=2his5r0f9wk65zqb, trace_id=k7ttmaavmogafiireqcwyygs, ua="PostmanRuntime/7.36.0")
2026-02-01 17:28:19 | INFO | search | Cache hit key=rate:109.152.115.22 ttl_s=2871 (env=prod, region=ap-southeast-1, ip=109.152.115.22, request_id=yzsgqtnmf7pj16r4, trace_id=pcakpmkeehhflv7l8k5m9ryx, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:29:27 | INFO | search | Cache hit key=cart:9709 ttl_s=798 (env=prod, region=eu-west-1, ip=113.35.191.98, request_id=jkvx9m01u9k7ggxp, trace_id=meouiy22j966yjxak19nemu7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:30:20 | INFO | search | Cache hit key=cart:1690 ttl_s=1072 (env=staging, region=me-south-1, ip=173.218.161.239, request_id=5c3yxtojam1kqdpd, trace_id=diqbg4e0mzpm9vg73tkwtzau, ua="curl/8.4.0")
2026-02-01 17:30:29 | INFO | search | User login success user_id=9917 (env=prod, region=ap-southeast-1, ip=62.113.173.18, request_id=ed4lfmo524e9coqg, trace_id=puhclng3kvvgiv4bx40erjql, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:30:50 | INFO | search | Job completed successfully: job=cleanup-sessions duration_ms=2823 (env=prod, region=us-east-1, ip=168.96.200.98, request_id=886xfxjwj0qj6m3n, trace_id=ip7lw1u7k8wrkknmesca151v, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:31:14 | INFO | search | Config loaded version=1.0.43 (env=dev, region=eu-west-1, ip=176.14.6.150, request_id=gufnldysj1rhnbvh, trace_id=uwc58a4vcb7ukribmanwqc1q, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:31:26 | INFO | search | Metrics pushed cpu=88% mem=80% (env=prod, region=us-east-1, ip=6.157.153.147, request_id=wilgpv13w1hj5a51, trace_id=7q9hlbofstggb25zlj02m07f, ua="curl/8.4.0")
2026-02-01 17:31:35 | INFO | search | Cache miss key=user:8464 (env=prod, region=us-east-1, ip=164.95.72.121, request_id=wdfaijt82trw9phv, trace_id=gjrpx510qfn1l67urybtdmx8, ua="PostmanRuntime/7.36.0")
2026-02-01 17:31:48 | INFO | search | Config loaded version=5.14.20 (env=prod, region=eu-west-1, ip=122.182.37.43, request_id=xncd8ic7g63019aj, trace_id=rt44btija2aybuon9hhwz4kt, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:31:56 | INFO | search | PATCH /token/refresh 400 (647ms) (env=prod, region=us-east-1, ip=125.237.102.240, request_id=y409djc29fc40e4e, trace_id=c0am10kha8gz2mwzxritw3o4, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:32:18 | INFO | search | Job completed successfully: job=invoice-run duration_ms=3053 (env=prod, region=me-south-1, ip=174.198.165.167, request_id=mvv1morqkgj10qrf, trace_id=jhaybylqsx0va5fumf319tqr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:32:44 | INFO | search | POST /users/3251 204 (295ms) (env=staging, region=eu-west-1, ip=193.36.90.162, request_id=4dp2nq4nla8hh173, trace_id=p7g943uj0sjka3sd0m408c4r, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:33:09 | INFO | search | Config loaded version=5.10.10 (env=staging, region=us-east-1, ip=192.87.126.220, request_id=43sctr2f3vz14tbz, trace_id=enafspsqd6pylgss1fnyh0vh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:33:19 | INFO | search | Job completed successfully: job=rebuild-index duration_ms=27 (env=prod, region=ap-southeast-1, ip=68.240.173.120, request_id=pc1i5qgo027lbksw, trace_id=ukovgshtl1kw7hlm9ngz5jeb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:33:35 | INFO | search | Config loaded version=5.5.16 (env=prod, region=me-south-1, ip=11.54.65.4, request_id=217i1bmsncgypqo7, trace_id=vxfkkuxodviu7fzvghf1lig7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:33:49 | INFO | search | Batch processed records=302 duration_ms=335 (env=prod, region=us-east-1, ip=176.97.35.119, request_id=qxjf77k9seela2et, trace_id=s50q8q9kipqrbillji465nzf, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:34:24 | INFO | search | Config loaded version=5.6.45 (env=prod, region=eu-west-1, ip=51.54.32.219, request_id=wdu0gtwk8gyjasub, trace_id=18pro7xeu67vynlisseibtrl, ua="PostmanRuntime/7.36.0")
2026-02-01 17:35:00 | INFO | search | Token refreshed user_id=4795 (env=prod, region=me-south-1, ip=90.6.211.94, request_id=sxkx048vr03oetga, trace_id=nhs15wfsrm6x7p74o4w9p8ol, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:35:33 | INFO | search | Metrics pushed cpu=14% mem=80% (env=staging, region=me-south-1, ip=145.188.224.193, request_id=5e3m84wkxrliarnr, trace_id=mo9ilgztifabzqy1g126g4cw, ua="curl/8.4.0")
2026-02-01 17:35:47 | INFO | search | GET /login 409 (296ms) (env=prod, region=me-south-1, ip=223.228.237.69, request_id=2199npi7wh2m4zne, trace_id=d1a1k3y7a0dt2yhyk8amtbbq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:36:10 | INFO | search | File uploaded id=file_s9kibps63g bytes=8608822 (env=prod, region=me-south-1, ip=139.116.169.165, request_id=2kmzle4v84isk15q, trace_id=emkb5vylhpig8rgjf9x1kms2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:36:25 | INFO | search | Metrics pushed cpu=61% mem=17% (env=prod, region=eu-west-1, ip=44.222.15.147, request_id=vndnoc85zkb8ef2y, trace_id=3ilxs035jzq8hmcg6o1027lb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:36:29 | INFO | search | User login success user_id=4540 (env=dev, region=us-east-1, ip=235.153.105.15, request_id=22pr4by86gvvrmig, trace_id=2j1hoadtc5unat4b6e863a4u, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:36:36 | INFO | search | Job completed successfully: job=invoice-run duration_ms=212 (env=prod, region=ap-southeast-1, ip=179.163.54.27, request_id=cgjtycz3k5110qho, trace_id=ynons44qxiu8dr1tqy6vr8o6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:36:54 | INFO | search | Batch processed records=4696 duration_ms=1759 (env=prod, region=eu-west-1, ip=176.164.43.241, request_id=42o05xp6yyf2yip9, trace_id=0hby874tmrjq3edy2u7vhw9l, ua="curl/8.4.0")
2026-02-01 17:37:46 | INFO | search | Config loaded version=3.14.30 (env=prod, region=me-south-1, ip=160.49.37.71, request_id=kifqvwpn68l4i1bu, trace_id=0o3g5bw09svkv518voit3bc3, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:38:07 | INFO | search | File uploaded id=file_0i3z0umzba bytes=4047562 (env=prod, region=us-east-1, ip=222.97.233.83, request_id=z73t5f3puaddqkm2, trace_id=wi7ozjmcz0tf7irgrbf6adib, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:39:08 | INFO | search | Job completed successfully: job=rebuild-index duration_ms=1930 (env=prod, region=ap-southeast-1, ip=125.185.87.194, request_id=a9byuh7qumx5y1yg, trace_id=5u1shhxvv56s9o5b7jopjojv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:39:31 | INFO | search | Batch processed records=1003 duration_ms=269 (env=dev, region=ap-southeast-1, ip=23.236.144.134, request_id=hrsyvg31tza1tnvy, trace_id=a017vjjejn2dhxgub85wecvl, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:40:21 | INFO | search | File uploaded id=file_zny4qt436h bytes=622916 (env=prod, region=us-east-1, ip=4.209.203.184, request_id=w6lco2a36qxy8ul0, trace_id=bkntlvzov05sfmcvpyayrhyh, ua="curl/8.4.0")
2026-02-01 17:41:43 | INFO | search | Metrics pushed cpu=7% mem=87% (env=staging, region=me-south-1, ip=157.145.216.46, request_id=70v17xypy6vf3wk3, trace_id=miy9wri3yi78t2ovf0lhw3cd, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:42:17 | INFO | search | Token refreshed user_id=9237 (env=prod, region=me-south-1, ip=98.131.201.226, request_id=2kirh6j6b09h2fwq, trace_id=0kb99tps29gmpxfkwcxa0x99, ua="curl/8.4.0")
2026-02-01 17:42:24 | INFO | search | Cache hit key=sess:7374 ttl_s=2092 (env=prod, region=us-east-1, ip=124.95.134.19, request_id=l0xrw4ehpdypaej5, trace_id=prm79420rigct9gbge7e4br4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:42:29 | INFO | search | DELETE /health 400 (891ms) (env=prod, region=me-south-1, ip=22.198.185.136, request_id=88ujywj9v10axvgf, trace_id=lue11dq1k8gkc9b2ljbr2s6y, ua="PostmanRuntime/7.36.0")
2026-02-01 17:42:52 | INFO | search | Batch processed records=505 duration_ms=2296 (env=prod, region=me-south-1, ip=15.184.133.91, request_id=wdcbqm269xgqn3w9, trace_id=lcsxveoynula3w97qcvdxdwt, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:43:00 | INFO | search | Cache hit key=sess:4171 ttl_s=1405 (env=dev, region=ap-southeast-1, ip=201.50.229.217, request_id=eqgrer6yrkm4hjxk, trace_id=0awivlq4wv82i02btjk495c5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:43:19 | INFO | search | Cache hit key=sess:6303 ttl_s=2457 (env=dev, region=me-south-1, ip=152.97.249.54, request_id=ey3y615wtmhbieuq, trace_id=v1coekwdamiwmkujnutmtsi5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:43:38 | INFO | search | User login success user_id=1971 (env=staging, region=eu-west-1, ip=145.190.106.3, request_id=9t3r3mpwvd8a7u1u, trace_id=2m875non6xxnzalxca9mgszs, ua="PostmanRuntime/7.36.0")
2026-02-01 17:44:20 | INFO | search | Cache miss key=user:8897 (env=prod, region=me-south-1, ip=159.177.233.240, request_id=kif33nikvn80srnm, trace_id=dr54mb805c127dhzsdhsll7m, ua="curl/8.4.0")
2026-02-01 17:44:36 | INFO | search | Cache miss key=rate:226.79.127.26 (env=prod, region=me-south-1, ip=226.79.127.26, request_id=iogqm1m8l2jwu0b3, trace_id=a5ognzr9u90lxbr98ov6mthq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:44:48 | INFO | search | User logout success user_id=2870 (env=prod, region=me-south-1, ip=235.156.222.188, request_id=ui670x5mjb1qipa1, trace_id=49tnmkikzya5lrrjbf2uorc7, ua="curl/8.4.0")
2026-02-01 17:45:32 | INFO | search | Cache hit key=sess:5798 ttl_s=2913 (env=prod, region=me-south-1, ip=196.94.3.220, request_id=uf447q6is9v8ma6e, trace_id=zn3la9qug8v0guqtdfvjb9v4, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:46:33 | INFO | search | Metrics pushed cpu=6% mem=21% (env=dev, region=us-east-1, ip=126.209.202.67, request_id=c5td3mmip6w2h57s, trace_id=uxpw9wxoofkqm12by0rjr5l3, ua="PostmanRuntime/7.36.0")
2026-02-01 17:46:39 | INFO | search | User logout success user_id=4740 (env=prod, region=us-east-1, ip=9.119.4.161, request_id=pvx0qudofbacpown, trace_id=90njc583vp5aqlmjhxq1gi3h, ua="curl/8.4.0")
2026-02-01 17:48:08 | INFO | search | User login success user_id=3495 (env=prod, region=eu-west-1, ip=201.15.196.131, request_id=gf39yif6e65fc3he, trace_id=75v4hf6r53uz1qbo2hm7pn88, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:48:43 | INFO | search | Cache hit key=rate:238.130.42.12 ttl_s=637 (env=staging, region=ap-southeast-1, ip=238.130.42.12, request_id=1uzkdr1pno4e3f21, trace_id=c2tiqr0cnt4ls5jh9ao9r842, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:48:44 | INFO | search | Job completed successfully: job=sync-users duration_ms=3267 (env=dev, region=me-south-1, ip=64.116.135.173, request_id=6v8zkm8meibun3r1, trace_id=26qs9igp5hcvqhbwb36msjis, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:49:05 | INFO | search | PATCH /payments/refund 502 (450ms) (env=prod, region=me-south-1, ip=46.73.141.228, request_id=pytivrx0dhmx2tpj, trace_id=2ht2akuj2p86afihdrj598fm, ua="PostmanRuntime/7.36.0")
2026-02-01 17:49:20 | INFO | search | Cache hit key=user:3940 ttl_s=2933 (env=prod, region=ap-southeast-1, ip=80.229.128.13, request_id=ijuw8ruz28dddtiq, trace_id=94ekvcedz0f83u1iqah4rokx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:49:21 | INFO | search | Config loaded version=5.18.15 (env=prod, region=eu-west-1, ip=167.64.209.237, request_id=y2xeo11o8shr7d8r, trace_id=vq3t4qcu9r88ppo04av0e372, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:49:26 | INFO | search | User logout success user_id=4819 (env=staging, region=us-east-1, ip=50.125.91.101, request_id=p8a9swwxeo2tqywn, trace_id=0fzmlwyken57tukrntnl2s5y, ua="PostmanRuntime/7.36.0")
2026-02-01 17:50:13 | INFO | search | Cache miss key=rate:47.80.19.113 (env=staging, region=ap-southeast-1, ip=47.80.19.113, request_id=pqvw8df9y883dbvu, trace_id=73p506x4h3g60fw09p927cv3, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:50:24 | INFO | search | File uploaded id=file_soh9bg4e3w bytes=3950512 (env=prod, region=eu-west-1, ip=147.208.176.124, request_id=fbdeaxxtmiwze4fc, trace_id=b41iav174b7lqp7mmczi8r49, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:51:23 | INFO | search | User logout success user_id=6053 (env=prod, region=ap-southeast-1, ip=220.58.81.159, request_id=5neu215ft75gtd64, trace_id=vj4evo6xs6ir7or1hfd0my33, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:51:54 | INFO | search | Job completed successfully: job=cleanup-sessions duration_ms=2109 (env=staging, region=us-east-1, ip=111.67.120.132, request_id=5k092748romtrwwd, trace_id=cxcdc7fe8opi902cswk2q2w7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:53:38 | INFO | search | User login success user_id=1970 (env=prod, region=eu-west-1, ip=251.32.97.115, request_id=p5m2y4upw3zsaz7o, trace_id=3q1vttziqe6lmix28b0x22r4, ua="curl/8.4.0")
2026-02-01 17:54:47 | INFO | search | Cache hit key=sess:9816 ttl_s=77 (env=prod, region=ap-southeast-1, ip=110.254.122.243, request_id=0hil1wq8rldtmvkd, trace_id=85idq5j4pcndbmhas03umlbv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:55:04 | INFO | search | User logout success user_id=5985 (env=prod, region=eu-west-1, ip=126.91.30.222, request_id=d871mg05gi3a3d2g, trace_id=iyleuhvxskggwnhr3ebg9peh, ua="PostmanRuntime/7.36.0")
2026-02-01 17:55:23 | INFO | search | User logout success user_id=1813 (env=staging, region=me-south-1, ip=11.170.130.66, request_id=b6fexnfqn1l5kyeb, trace_id=9uk9kihp5tt9hnjr5ld9y5te, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:55:34 | INFO | search | User login success user_id=2396 (env=prod, region=me-south-1, ip=140.153.169.200, request_id=1phyd0ms76qnzi6l, trace_id=tpvhc6asw2xitwkokf9z3ku7, ua="curl/8.4.0")
2026-02-01 17:55:35 | INFO | search | Cache miss key=user:3715 (env=prod, region=me-south-1, ip=249.250.108.208, request_id=466zu8o9lwrbcbuk, trace_id=07ospf31esov8l9q8q1xl4bm, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:55:36 | INFO | search | Batch processed records=1958 duration_ms=2986 (env=prod, region=ap-southeast-1, ip=11.222.50.253, request_id=j47nocj6fcgsv1p9, trace_id=499spapqb8a16j7fze3m4kmx, ua="PostmanRuntime/7.36.0")
2026-02-01 17:56:10 | INFO | search | Metrics pushed cpu=61% mem=87% (env=dev, region=ap-southeast-1, ip=44.205.120.253, request_id=yrrz8gvh15fj7lgp, trace_id=xd464zklwga2bwcnyio8voo9, ua="curl/8.4.0")
2026-02-01 17:56:41 | INFO | search | Cache miss key=user:7320 (env=staging, region=me-south-1, ip=76.73.75.161, request_id=2e7vt7d0htel37oz, trace_id=l3ekqls2gm3mke1qfrl9jk4l, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:57:03 | INFO | search | Cache miss key=user:8080 (env=staging, region=us-east-1, ip=215.74.168.115, request_id=6vnaif15vfi79ntn, trace_id=8flrkck07erse9m8zi59xgvq, ua="curl/8.4.0")
2026-02-01 17:57:08 | INFO | search | Batch processed records=4223 duration_ms=2220 (env=prod, region=eu-west-1, ip=76.117.150.42, request_id=hp9w3ub2efrzbwb1, trace_id=q7svfxcne5eku417apdivorw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:57:23 | INFO | search | Token refreshed user_id=7625 (env=prod, region=ap-southeast-1, ip=81.73.100.104, request_id=wsnmycrkyahhlnlh, trace_id=ueztvarrgtryyjhcr82owcym, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:58:14 | INFO | search | Job completed successfully: job=sync-users duration_ms=398 (env=prod, region=ap-southeast-1, ip=201.15.203.136, request_id=kpk31sfzavvj3agw, trace_id=swacw77zv06dfr0q1nl91acw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:58:26 | INFO | search | PUT /orders 503 (2586ms) (env=prod, region=me-south-1, ip=9.198.244.80, request_id=9mxl2dhsu31wntli, trace_id=389apqfdkqzduz0y4e8of1xl, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:58:53 | INFO | search | Cache miss key=cart:1181 (env=prod, region=me-south-1, ip=2.4.197.34, request_id=w3dc5lnm1f935h4b, trace_id=wfzumkmx8u0qfe17tojlr222, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:58:58 | INFO | search | Cache hit key=rate:26.26.51.188 ttl_s=520 (env=prod, region=ap-southeast-1, ip=26.26.51.188, request_id=c718mcafr4riqw8c, trace_id=enkss7iglotibc5fsrbpng46, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:59:16 | INFO | search | User logout success user_id=2658 (env=staging, region=eu-west-1, ip=251.251.81.87, request_id=qwpvjl4n64v46mhs, trace_id=2r7hlfylg56txsldqqorrqbf, ua="PostmanRuntime/7.36.0")
2026-02-01 17:59:41 | INFO | search | File uploaded id=file_xlt0teklyq bytes=2526120 (env=prod, region=ap-southeast-1, ip=180.181.74.146, request_id=5pjr3yuyme879ivz, trace_id=vewysh9hrfxglwp8y3jbfdmm, ua="PostmanRuntime/7.36.0")
2026-02-01 17:59:52 | INFO | search | Job completed successfully: job=cleanup-sessions duration_ms=1884 (env=prod, region=me-south-1, ip=46.149.147.73, request_id=rzt00gu5x0dhjwo2, trace_id=pqu59wic02gsy80d8p92w6ky, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 18:01:38 | INFO | search | Config loaded version=5.16.37 (env=dev, region=eu-west-1, ip=36.45.98.31, request_id=acynapen7058zy3o, trace_id=f5v3xm6yhuzhcdrqdmv4bhae, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 18:02:08 | INFO | search | DELETE /payments/charge 400 (3270ms) (env=prod, region=me-south-1, ip=137.118.180.69, request_id=ojguo4unad9svqxk, trace_id=7bdwfregr18r7qpgeflke8ab, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 18:02:38 | INFO | search | User logout success user_id=9106 (env=staging, region=ap-southeast-1, ip=178.209.90.143, request_id=xydi54o0orxnmz7j, trace_id=28un5nzlrwn0yc2y58qdgov3, ua="curl/8.4.0")
2026-02-01 18:02:40 | INFO | search | Job completed successfully: job=send-digests duration_ms=2382 (env=prod, region=ap-southeast-1, ip=21.191.51.107, request_id=jmurt8znt5xmu5ri, trace_id=6p38fvnfmbkwt0ls2y6yn1f5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 18:02:50 | INFO | search | Job completed successfully: job=sync-users duration_ms=756 (env=staging, region=ap-southeast-1, ip=73.36.74.125, request_id=vng89h7b69q7fy6d, trace_id=guuusfbd4heh1oyn79ov21l1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 18:02:51 | INFO | search | Batch processed records=1627 duration_ms=3217 (env=prod, region=ap-southeast-1, ip=26.185.238.137, request_id=3zkttktzyrs72rs7, trace_id=ut92wf32rpisch0ndd6lwuam, ua="curl/8.4.0")
